,0
27306,-0.048085645
27307,-0.049156856
27308,-0.050195973
27309,-0.051214013
27310,-0.052185103
27311,-0.053177077
27312,-0.05418981
27313,-0.055109672
27314,-0.05606283
27315,-0.057044033
27316,-0.05794688
27317,-0.058931995
27318,-0.059928313
27319,-0.060897715
27320,-0.06191744
27321,-0.0629679
27322,-0.06393206
27323,-0.0648758
27324,-0.06586959
27325,-0.06680161
27326,-0.06769163
27327,-0.06847462
27328,-0.069251664
27329,-0.06986791
27330,-0.0704571
27331,-0.070972614
27332,-0.07135316
27333,-0.07183333
27334,-0.07206126
27335,-0.072284274
27336,-0.072437674
27337,-0.07238281
27338,-0.07237259
27339,-0.07224411
27340,-0.0720445
27341,-0.07181789
27342,-0.071471296
27343,-0.07103029
27344,-0.07057857
27345,-0.07006415
27346,-0.06945601
27347,-0.06886005
27348,-0.06820017
27349,-0.067468695
27350,-0.06673734
27351,-0.06587947
27352,-0.065056674
27353,-0.0642078
27354,-0.0632535
27355,-0.062365137
27356,-0.061309602
27357,-0.06026146
27358,-0.05924398
27359,-0.058094863
27360,-0.05705201
27361,-0.055912893
27362,-0.054671355
27363,-0.053513292
27364,-0.05224397
27365,-0.050969597
27366,-0.049759727
27367,-0.048440035
27368,-0.047147006
27369,-0.045843776
27370,-0.04444672
27371,-0.04306001
27372,-0.041590795
27373,-0.04011097
27374,-0.038575817
27375,-0.036983754
27376,-0.035398964
27377,-0.033672266
27378,-0.031980433
27379,-0.030248132
27380,-0.028416017
27381,-0.02665103
27382,-0.0248234
27383,-0.022928357
27384,-0.021047767
27385,-0.01914767
27386,-0.017208343
27387,-0.0152903395
27388,-0.013414904
27389,-0.011502187
27390,-0.009589086
27391,-0.007675593
27392,-0.0057829856
27393,-0.0038641866
27394,-0.0019108471
27395,2.0721161e-05
27396,0.0020415552
27397,0.0040051015
27398,0.006077907
27399,0.008137944
27400,0.010148507
27401,0.012260854
27402,0.014311942
27403,0.01644751
27404,0.01856919
27405,0.020680148
27406,0.022770172
27407,0.024907177
27408,0.027022513
27409,0.029115427
27410,0.0311549
27411,0.0331348
27412,0.035112973
27413,0.037007622
27414,0.038979825
27415,0.04084866
27416,0.042786565
27417,0.04470441
27418,0.046584904
27419,0.04851582
27420,0.050384846
27421,0.05232372
27422,0.054250654
27423,0.056174204
27424,0.05806537
27425,0.059915133
27426,0.061691295
27427,0.06353022
27428,0.06534459
27429,0.06702736
27430,0.068758935
27431,0.07043237
27432,0.07198733
27433,0.07352481
27434,0.07499832
27435,0.07633014
27436,0.07763096
27437,0.07894378
27438,0.08012641
27439,0.08119692
27440,0.08224599
27441,0.08320422
27442,0.08410318
27443,0.08489692
27444,0.085646495
27445,0.08626182
27446,0.08673794
27447,0.08726858
27448,0.0876536
27449,0.08803024
27450,0.08837654
27451,0.08861899
27452,0.088854946
27453,0.08902052
27454,0.08915124
27455,0.08927467
27456,0.08934112
27457,0.08945506
27458,0.089531176
27459,0.08955198
27460,0.089692526
27461,0.089672044
27462,0.08979292
27463,0.08988334
27464,0.08987595
27465,0.09001856
27466,0.08995801
27467,0.089926265
27468,0.08988035
27469,0.08970086
27470,0.08958797
27471,0.08939066
27472,0.08909305
27473,0.088875785
27474,0.08844065
27475,0.088049985
27476,0.08760822
27477,0.08693652
27478,0.086425535
27479,0.08566901
27480,0.084893346
27481,0.08418861
27482,0.08326442
27483,0.082415156
27484,0.08150048
27485,0.08049346
27486,0.07955431
27487,0.07846616
27488,0.07742432
27489,0.07631381
27490,0.07515277
27491,0.074076355
27492,0.07283347
27493,0.07171983
27494,0.07054178
27495,0.06938761
27496,0.068258785
27497,0.067058
27498,0.06595329
27499,0.06474753
27500,0.06356286
27501,0.062425382
27502,0.06128466
27503,0.060069565
27504,0.05900905
27505,0.05786392
27506,0.05674694
27507,0.05575724
27508,0.054575734
27509,0.053545244
27510,0.052497476
27511,0.051438104
27512,0.050326318
27513,0.04923475
27514,0.048166975
27515,0.047039818
27516,0.045974694
27517,0.044821903
27518,0.0436714
27519,0.042461175
27520,0.04124237
27521,0.03998907
27522,0.038648486
27523,0.037356365
27524,0.035995927
27525,0.034614373
27526,0.03328981
27527,0.031828124
27528,0.030400144
27529,0.029036129
27530,0.027633525
27531,0.02634143
27532,0.025016576
27533,0.02372988
27534,0.022473618
27535,0.0211518
27536,0.019890213
27537,0.018639442
27538,0.017447308
27539,0.01619609
27540,0.014896968
27541,0.013651308
27542,0.012338708
27543,0.010983503
27544,0.009623386
27545,0.008261946
27546,0.006833837
27547,0.0054004644
27548,0.0038851944
27549,0.0023746036
27550,0.0007957684
27551,-0.00082789216
27552,-0.0023452353
27553,-0.0039832327
27554,-0.005594064
27555,-0.0071566347
27556,-0.00873749
27557,-0.010382281
27558,-0.011942256
27559,-0.013461764
27560,-0.015041899
27561,-0.016495422
27562,-0.017905798
27563,-0.019309597
27564,-0.020582462
27565,-0.021839159
27566,-0.02302569
27567,-0.024086015
27568,-0.025201898
27569,-0.026028397
27570,-0.026860317
27571,-0.027586957
27572,-0.028050061
27573,-0.028611002
27574,-0.028812718
27575,-0.02892352
27576,-0.028982706
27577,-0.028769178
27578,-0.028557545
27579,-0.02815537
27580,-0.027666613
27581,-0.027209075
27582,-0.026534688
27583,-0.025870774
27584,-0.025185788
27585,-0.024417747
27586,-0.023751834
27587,-0.022963079
27588,-0.022190195
27589,-0.021507788
27590,-0.020759847
27591,-0.020068917
27592,-0.019416317
27593,-0.01874761
27594,-0.018184436
27595,-0.017609596
27596,-0.017052934
27597,-0.016591683
27598,-0.016075483
27599,-0.015708372
27600,-0.015419154
27601,-0.015192894
27602,-0.015100161
27603,-0.015094059
27604,-0.015179167
27605,-0.015304502
27606,-0.0155114615
27607,-0.015795682
27608,-0.016191782
27609,-0.016562022
27610,-0.016988613
27611,-0.017493634
27612,-0.01797786
27613,-0.018518254
27614,-0.019021828
27615,-0.019580653
27616,-0.020153707
27617,-0.020554714
27618,-0.02098141
27619,-0.021398544
27620,-0.021680849
27621,-0.022019027
27622,-0.022244245
27623,-0.022304771
27624,-0.02242864
27625,-0.022429932
27626,-0.022314204
27627,-0.022242712
27628,-0.022007495
27629,-0.02166048
27630,-0.021333147
27631,-0.020845642
27632,-0.020398336
27633,-0.019956782
27634,-0.019387962
27635,-0.018909322
27636,-0.018359305
27637,-0.017801663
27638,-0.017268587
27639,-0.016691977
27640,-0.016161237
27641,-0.015591109
27642,-0.015016683
27643,-0.014474992
27644,-0.013901405
27645,-0.013369566
27646,-0.0128706945
27647,-0.0123592345
27648,-0.011906965
27649,-0.011447292
27650,-0.011020971
27651,-0.010651724
27652,-0.010192733
27653,-0.00981414
27654,-0.009602395
27655,-0.009315295
27656,-0.009163914
27657,-0.009024011
27658,-0.008837123
27659,-0.008774251
27660,-0.008679867
27661,-0.008658663
27662,-0.00857534
27663,-0.008538675
27664,-0.008499107
27665,-0.00840871
27666,-0.008409789
27667,-0.008356662
27668,-0.008358969
27669,-0.0083782105
27670,-0.008406812
27671,-0.00846288
27672,-0.00850538
27673,-0.008590375
27674,-0.008679576
27675,-0.008821502
27676,-0.009018428
27677,-0.009231466
27678,-0.009444523
27679,-0.0096719265
27680,-0.009929971
27681,-0.010250113
27682,-0.010583265
27683,-0.010812405
27684,-0.0111450255
27685,-0.01136899
27686,-0.011607048
27687,-0.011903417
27688,-0.011993769
27689,-0.0122989165
27690,-0.01249568
27691,-0.012605853
27692,-0.012834852
27693,-0.012905699
27694,-0.013009565
27695,-0.013134565
27696,-0.013181877
27697,-0.013241255
27698,-0.013175313
27699,-0.013083431
27700,-0.013080147
27701,-0.012897663
27702,-0.012738978
27703,-0.012501999
27704,-0.01213199
27705,-0.011833796
27706,-0.011361611
27707,-0.01087887
27708,-0.01037694
27709,-0.009796704
27710,-0.00923588
27711,-0.008582443
27712,-0.00797301
27713,-0.0073752077
27714,-0.0067233904
27715,-0.0061165853
27716,-0.0055599688
27717,-0.0049793543
27718,-0.0044822716
27719,-0.004051229
27720,-0.0036495111
27721,-0.0033784786
27722,-0.003175206
27723,-0.002995658
27724,-0.002777933
27725,-0.0026704324
27726,-0.002614239
27727,-0.0025576055
27728,-0.0024643503
27729,-0.0024944013
27730,-0.0024445904
27731,-0.0022885846
27732,-0.0022750867
27733,-0.0019971551
27734,-0.0018908496
27735,-0.0017207272
27736,-0.0014360149
27737,-0.0012223935
27738,-0.0008765671
27739,-0.00063821656
27740,-0.000206522
27741,0.0001843552
27742,0.00057666894
27743,0.0011290397
27744,0.0016310756
27745,0.002228352
27746,0.0028762445
27747,0.0035763045
27748,0.0044016503
27749,0.0052263765
27750,0.0061664674
27751,0.0072239856
27752,0.008274332
27753,0.0094781
27754,0.01062932
27755,0.011782669
27756,0.013028915
27757,0.0142851705
27758,0.015547757
27759,0.016790593
27760,0.018045176
27761,0.019228145
27762,0.020431476
27763,0.021601887
27764,0.022674154
27765,0.023686837
27766,0.024751604
27767,0.02569231
27768,0.026504965
27769,0.02736291
27770,0.02808062
27771,0.02877987
27772,0.02940441
27773,0.029873565
27774,0.030334048
27775,0.03067923
27776,0.031004021
27777,0.031231247
27778,0.031343427
27779,0.031448733
27780,0.031379223
27781,0.03132559
27782,0.031095628
27783,0.030800244
27784,0.0305239
27785,0.03009972
27786,0.029738348
27787,0.029329484
27788,0.028849516
27789,0.028356872
27790,0.027906734
27791,0.027420383
27792,0.026971675
27793,0.026519265
27794,0.026067687
27795,0.025704956
27796,0.025319159
27797,0.025046188
27798,0.024756731
27799,0.02450202
27800,0.024357425
27801,0.024176331
27802,0.024049543
27803,0.023865983
27804,0.023667304
27805,0.023442581
27806,0.023133148
27807,0.022790918
27808,0.022360649
27809,0.02182726
27810,0.021233778
27811,0.020517688
27812,0.01969686
27813,0.018786639
27814,0.017710486
27815,0.016606424
27816,0.015334996
27817,0.014082751
27818,0.012665519
27819,0.011164019
27820,0.009739949
27821,0.008065597
27822,0.006444961
27823,0.0047214474
27824,0.0029004128
27825,0.0010297887
27826,-0.0009113692
27827,-0.0029064654
27828,-0.0049993694
27829,-0.0071335738
27830,-0.009284739
27831,-0.011457757
27832,-0.0136858355
27833,-0.015880506
27834,-0.018285243
27835,-0.020633435
27836,-0.022944832
27837,-0.02533844
27838,-0.027641555
27839,-0.030017465
27840,-0.032274943
27841,-0.034530785
27842,-0.03675793
27843,-0.03888711
27844,-0.04094988
27845,-0.043001845
27846,-0.04498038
27847,-0.04686541
27848,-0.04880607
27849,-0.050621938
27850,-0.052469276
27851,-0.054240476
27852,-0.055956848
27853,-0.05770675
27854,-0.059406273
27855,-0.061116163
27856,-0.0628398
27857,-0.06456013
27858,-0.066279754
27859,-0.067991674
27860,-0.06962016
27861,-0.07132575
27862,-0.072943166
27863,-0.074549876
27864,-0.076158084
27865,-0.077606656
27866,-0.07909795
27867,-0.08052551
27868,-0.081882656
27869,-0.08317214
27870,-0.08446227
27871,-0.085665956
27872,-0.08681694
27873,-0.087991156
27874,-0.0890435
27875,-0.09017744
27876,-0.09113681
27877,-0.09208462
27878,-0.0930769
27879,-0.09394668
27880,-0.09489086
27881,-0.095745936
27882,-0.0965677
27883,-0.097295776
27884,-0.09803838
27885,-0.09871968
27886,-0.09927439
27887,-0.099867426
27888,-0.10042079
27889,-0.10095616
27890,-0.10143368
27891,-0.1018516
27892,-0.102207474
27893,-0.102566205
27894,-0.10282691
27895,-0.10307409
27896,-0.1033187
27897,-0.10342268
27898,-0.10357774
27899,-0.10362654
27900,-0.10367388
27901,-0.10364457
27902,-0.1035331
27903,-0.10341824
27904,-0.103115074
27905,-0.10284344
27906,-0.102420844
27907,-0.10198563
27908,-0.10140004
27909,-0.10068287
27910,-0.09998408
27911,-0.09908446
27912,-0.09812419
27913,-0.097025834
27914,-0.095881954
27915,-0.094591826
27916,-0.093244165
27917,-0.09177547
27918,-0.09023758
27919,-0.08868612
27920,-0.0870313
27921,-0.08535327
27922,-0.0835802
27923,-0.081860766
27924,-0.08006241
27925,-0.078220874
27926,-0.07628274
27927,-0.07431732
27928,-0.07232636
27929,-0.070299946
27930,-0.06828764
27931,-0.066125914
27932,-0.06398107
27933,-0.061798118
27934,-0.059599884
27935,-0.05736696
27936,-0.05509176
27937,-0.05283778
27938,-0.050567325
27939,-0.048314348
27940,-0.04608089
27941,-0.043866567
27942,-0.041630793
27943,-0.039449815
27944,-0.037217803
27945,-0.03506582
27946,-0.032971047
27947,-0.030791767
27948,-0.02877058
27949,-0.026620978
27950,-0.024569964
27951,-0.022554072
27952,-0.020416403
27953,-0.018409718
27954,-0.016302377
27955,-0.014227342
27956,-0.01210114
27957,-0.009946226
27958,-0.0077623976
27959,-0.0055636046
27960,-0.0033254158
27961,-0.0009928523
27962,0.001383563
27963,0.0037881127
27964,0.006174886
27965,0.008731752
27966,0.011206692
27967,0.013799603
27968,0.016442796
27969,0.019042825
27970,0.021713145
27971,0.024312183
27972,0.02702494
27973,0.029644126
27974,0.032267883
27975,0.034893308
27976,0.03754739
27977,0.040198173
27978,0.04286067
27979,0.045518517
27980,0.04805422
27981,0.050670933
27982,0.053105254
27983,0.055581138
27984,0.05793967
27985,0.06024401
27986,0.06256339
27987,0.06467562
27988,0.066863656
27989,0.06883938
27990,0.07078985
27991,0.07270384
27992,0.074437186
27993,0.07610752
27994,0.07774763
27995,0.07931948
27996,0.08073708
27997,0.08221147
27998,0.08349944
27999,0.08473064
28000,0.08601839
28001,0.08712931
28002,0.08819829
28003,0.08919663
28004,0.090126134
28005,0.09098484
28006,0.091784336
28007,0.092459485
28008,0.093126304
28009,0.09372537
28010,0.09421032
28011,0.094710805
28012,0.095033295
28013,0.095316656
28014,0.09554921
28015,0.09567398
28016,0.09562811
28017,0.09560465
28018,0.095565185
28019,0.09535378
28020,0.09518763
28021,0.09495069
28022,0.09470542
28023,0.09443172
28024,0.09411641
28025,0.09379977
28026,0.0935269
28027,0.09318602
28028,0.09283353
28029,0.092529304
28030,0.09212742
28031,0.091809236
28032,0.09144016
28033,0.090996675
28034,0.090625755
28035,0.090146944
28036,0.08965637
28037,0.0892464
28038,0.08870123
28039,0.08817814
28040,0.08762737
28041,0.08703434
28042,0.08648886
28043,0.085853055
28044,0.0852916
28045,0.08470401
28046,0.084161684
28047,0.083641835
28048,0.08298396
28049,0.082470894
28050,0.08189001
28051,0.08135384
28052,0.080871455
28053,0.080238536
28054,0.07973053
28055,0.07902378
28056,0.078301534
28057,0.07754289
28058,0.07661861
28059,0.07575242
28060,0.07468934
28061,0.073615365
28062,0.07249882
28063,0.07130512
28064,0.07009639
28065,0.06876539
28066,0.06740409
28067,0.066044636
28068,0.06459205
28069,0.06316743
28070,0.06175567
28071,0.06022805
28072,0.058757585
28073,0.057253305
28074,0.055698153
28075,0.054163586
28076,0.052659087
28077,0.051127173
28078,0.049601194
28079,0.048094314
28080,0.046517707
28081,0.045028396
28082,0.04349051
28083,0.04196052
28084,0.04050288
28085,0.03898864
28086,0.037541524
28087,0.036062147
28088,0.034627806
28089,0.033228025
28090,0.031792764
28091,0.030454215
28092,0.029053394
28093,0.0277437
28094,0.026501762
28095,0.025209526
28096,0.024020113
28097,0.022792472
28098,0.021675717
28099,0.020542415
28100,0.019396028
28101,0.018334404
28102,0.01723207
28103,0.016216593
28104,0.015173085
28105,0.014229044
28106,0.013253746
28107,0.012298658
28108,0.011424026
28109,0.010480278
28110,0.009679893
28111,0.008943584
28112,0.008239967
28113,0.0076343426
28114,0.0070768986
28115,0.0065946137
28116,0.0062057017
28117,0.005839789
28118,0.005630696
28119,0.005455553
28120,0.005380719
28121,0.005428322
28122,0.0054000975
28123,0.0054952186
28124,0.005540305
28125,0.0056227217
28126,0.0058468212
28127,0.005911304
28128,0.00607668
28129,0.006233117
28130,0.00620414
28131,0.0062672403
28132,0.006205866
28133,0.006116279
28134,0.0060982364
28135,0.00594396
28136,0.0057573505
28137,0.005631941
28138,0.0053154845
28139,0.005018084
28140,0.004778184
28141,0.0043529677
28142,0.003991447
28143,0.0035229411
28144,0.0030780728
28145,0.0026197424
28146,0.0020286308
28147,0.0014940777
28148,0.0008363859
28149,0.00010566794
28150,-0.00059452205
28151,-0.0014692355
28152,-0.002294949
28153,-0.0031318774
28154,-0.0040797074
28155,-0.0048641455
28156,-0.005823449
28157,-0.006658142
28158,-0.007376462
28159,-0.008214964
28160,-0.008805486
28161,-0.009400602
28162,-0.009972998
28163,-0.010301295
28164,-0.010709136
28165,-0.010931285
28166,-0.010994616
28167,-0.011111892
28168,-0.010860401
28169,-0.010692302
28170,-0.010484774
28171,-0.010046581
28172,-0.009750613
28173,-0.009345305
28174,-0.00897974
28175,-0.008623761
28176,-0.008182981
28177,-0.007855264
28178,-0.0074675125
28179,-0.007057738
28180,-0.0067368713
28181,-0.006377652
28182,-0.0061404454
28183,-0.005910296
28184,-0.0056467173
28185,-0.005509394
28186,-0.0052553024
28187,-0.005120101
28188,-0.0050251842
28189,-0.0048504416
28190,-0.004866699
28191,-0.0048326775
28192,-0.0048417416
28193,-0.004946321
28194,-0.0049937046
28195,-0.005175021
28196,-0.005343684
28197,-0.0055293785
28198,-0.005825324
28199,-0.006061614
28200,-0.006347004
28201,-0.006603602
28202,-0.0068669724
28203,-0.0071258405
28204,-0.0073926374
28205,-0.007652511
28206,-0.007924625
28207,-0.008242875
28208,-0.008480849
28209,-0.008790512
28210,-0.009088323
28211,-0.009437994
28212,-0.009761667
28213,-0.010091566
28214,-0.010498008
28215,-0.010951147
28216,-0.011442842
28217,-0.011959086
28218,-0.012603731
28219,-0.013248049
28220,-0.013968
28221,-0.014688948
28222,-0.015586861
28223,-0.016566152
28224,-0.01753058
28225,-0.018679375
28226,-0.019751873
28227,-0.020832248
28228,-0.021966634
28229,-0.023081088
28230,-0.024190657
28231,-0.025259828
28232,-0.026242351
28233,-0.027134912
28234,-0.02801164
28235,-0.02876337
28236,-0.02945032
28237,-0.030095385
28238,-0.030582245
28239,-0.031021219
28240,-0.03140996
28241,-0.031759825
28242,-0.03199423
28243,-0.03213971
28244,-0.03226293
28245,-0.0322585
28246,-0.0322315
28247,-0.032139413
28248,-0.0319262
28249,-0.03167635
28250,-0.03138513
28251,-0.030982025
28252,-0.03048286
28253,-0.029954871
28254,-0.029334016
28255,-0.02872481
28256,-0.028092153
28257,-0.027381942
28258,-0.026730467
28259,-0.026076613
28260,-0.0254989
28261,-0.024855627
28262,-0.024259005
28263,-0.023790183
28264,-0.023284826
28265,-0.022920735
28266,-0.022595124
28267,-0.022346916
28268,-0.022123605
28269,-0.021941345
28270,-0.021816658
28271,-0.02164061
28272,-0.0215258
28273,-0.021407925
28274,-0.021249468
28275,-0.021046596
28276,-0.020832054
28277,-0.020508785
28278,-0.020092495
28279,-0.019641101
28280,-0.019122818
28281,-0.018583013
28282,-0.01798836
28283,-0.017377548
28284,-0.016676404
28285,-0.015912266
28286,-0.015132638
28287,-0.014345455
28288,-0.013536357
28289,-0.012573837
28290,-0.011648353
28291,-0.010687711
28292,-0.009610096
28293,-0.008559723
28294,-0.00742354
28295,-0.0062857433
28296,-0.0051013874
28297,-0.0038261504
28298,-0.0025864406
28299,-0.001323684
28300,-4.377122e-05
28301,0.0012061913
28302,0.0024284902
28303,0.0036869429
28304,0.0048666634
28305,0.006004774
28306,0.0071356967
28307,0.008115254
28308,0.009088377
28309,0.009890213
28310,0.010577699
28311,0.011260717
28312,0.011824246
28313,0.012370142
28314,0.012763698
28315,0.013097829
28316,0.013364672
28317,0.0135241775
28318,0.013702196
28319,0.0138519965
28320,0.013973345
28321,0.01404202
28322,0.014159789
28323,0.014224557
28324,0.01425342
28325,0.014355843
28326,0.014443596
28327,0.014573085
28328,0.014647203
28329,0.014766615
28330,0.014900004
28331,0.014950833
28332,0.01506135
28333,0.015174654
28334,0.015352562
28335,0.015558073
28336,0.015724542
28337,0.015961336
28338,0.016234286
28339,0.016478274
28340,0.016715474
28341,0.01694686
28342,0.017213779
28343,0.017435912
28344,0.017634923
28345,0.017879147
28346,0.018100727
28347,0.018329913
28348,0.01848753
28349,0.018585734
28350,0.018649645
28351,0.018683575
28352,0.018634263
28353,0.01851471
28354,0.01829471
28355,0.017927382
28356,0.017510692
28357,0.016952934
28358,0.016364178
28359,0.015721513
28360,0.014928449
28361,0.014096123
28362,0.01317491
28363,0.012163191
28364,0.01116719
28365,0.010050099
28366,0.00888859
28367,0.007707952
28368,0.006415856
28369,0.0051680673
28370,0.0038230435
28371,0.0024846657
28372,0.0010911132
28373,-0.0003785313
28374,-0.0018264712
28375,-0.0034104506
28376,-0.005035365
28377,-0.0066588954
28378,-0.008298432
28379,-0.010023755
28380,-0.011721602
28381,-0.013442393
28382,-0.015222263
28383,-0.016974907
28384,-0.018808117
28385,-0.020586597
28386,-0.022240957
28387,-0.023974046
28388,-0.025675375
28389,-0.027288066
28390,-0.029019972
28391,-0.030600563
28392,-0.032223657
28393,-0.033922285
28394,-0.035480447
28395,-0.03720771
28396,-0.038877618
28397,-0.04052836
28398,-0.04228003
28399,-0.043991562
28400,-0.04574151
28401,-0.047500174
28402,-0.049260028
28403,-0.051038086
28404,-0.05275737
28405,-0.054438762
28406,-0.056166433
28407,-0.05780475
28408,-0.059396926
28409,-0.060962014
28410,-0.062349416
28411,-0.06365869
28412,-0.064911395
28413,-0.06610928
28414,-0.06722164
28415,-0.06825557
28416,-0.06928612
28417,-0.070187725
28418,-0.07105237
28419,-0.071904965
28420,-0.07268692
28421,-0.07346302
28422,-0.07417916
28423,-0.07499767
28424,-0.07569673
28425,-0.07629277
28426,-0.077104405
28427,-0.07768731
28428,-0.07832807
28429,-0.079008214
28430,-0.079527535
28431,-0.0801755
28432,-0.08058399
28433,-0.08103462
28434,-0.08147335
28435,-0.08182107
28436,-0.08219159
28437,-0.0824049
28438,-0.08264712
28439,-0.08281045
28440,-0.082967006
28441,-0.08303338
28442,-0.083083816
28443,-0.083132446
28444,-0.08303324
28445,-0.08290183
28446,-0.08266665
28447,-0.08233809
28448,-0.081962205
28449,-0.08152506
28450,-0.08098278
28451,-0.0803793
28452,-0.079594545
28453,-0.078735195
28454,-0.07775764
28455,-0.07666966
28456,-0.07555938
28457,-0.07428939
28458,-0.07295728
28459,-0.07149769
28460,-0.0699753
28461,-0.06833272
28462,-0.066657506
28463,-0.064942166
28464,-0.06313985
28465,-0.061301675
28466,-0.059366383
28467,-0.05751239
28468,-0.055536825
28469,-0.053571094
28470,-0.05163241
28471,-0.0495876
28472,-0.047640927
28473,-0.045673553
28474,-0.04378684
28475,-0.041914944
28476,-0.040089622
28477,-0.03831443
28478,-0.03650276
28479,-0.034770206
28480,-0.03299173
28481,-0.031320654
28482,-0.029691318
28483,-0.028131094
28484,-0.026579227
28485,-0.02499382
28486,-0.023507219
28487,-0.021963168
28488,-0.020561844
28489,-0.019146685
28490,-0.017732238
28491,-0.016387798
28492,-0.014968525
28493,-0.0136208255
28494,-0.012222705
28495,-0.010823772
28496,-0.0094504785
28497,-0.007918558
28498,-0.006435257
28499,-0.004959411
28500,-0.0032788028
28501,-0.0016082975
28502,0.00013136744
28503,0.0019686872
28504,0.003815331
28505,0.0058056614
28506,0.007859386
28507,0.009946152
28508,0.0120650465
28509,0.014156422
28510,0.016333863
28511,0.018543988
28512,0.02075361
28513,0.023022072
28514,0.02525905
28515,0.02745329
28516,0.029617373
28517,0.03180749
28518,0.033959396
28519,0.036141425
28520,0.03831391
28521,0.04039881
28522,0.042471405
28523,0.04445735
28524,0.04647972
28525,0.048400816
28526,0.05024957
28527,0.052042212
28528,0.05373461
28529,0.055405866
28530,0.056941032
28531,0.058489755
28532,0.059908405
28533,0.06123311
28534,0.06253302
28535,0.06371709
28536,0.06492091
28537,0.06602641
28538,0.06701305
28539,0.06796341
28540,0.06885294
28541,0.06963792
28542,0.070281774
28543,0.0708816
28544,0.071436115
28545,0.07186537
28546,0.07226475
28547,0.07256095
28548,0.07273362
28549,0.0728542
28550,0.07292466
28551,0.072882645
28552,0.07278753
28553,0.07272049
28554,0.07251098
28555,0.07229254
28556,0.07208559
28557,0.07171084
28558,0.07132217
28559,0.0709485
28560,0.07038331
28561,0.069809794
28562,0.069219
28563,0.06851669
28564,0.06782995
28565,0.06710447
28566,0.06639266
28567,0.065639086
28568,0.064883895
28569,0.06411749
28570,0.06337075
28571,0.06260864
28572,0.06189588
28573,0.06120121
28574,0.060475707
28575,0.059821993
28576,0.059119366
28577,0.05851199
28578,0.057844847
28579,0.05723543
28580,0.05665109
28581,0.056041367
28582,0.055382248
28583,0.05472176
28584,0.054075696
28585,0.053274877
28586,0.052621577
28587,0.05181039
28588,0.051046178
28589,0.050289303
28590,0.04941172
28591,0.048591834
28592,0.04767947
28593,0.04671308
28594,0.04570923
28595,0.044740226
28596,0.043680664
28597,0.04260168
28598,0.041452155
28599,0.040282577
28600,0.039062332
28601,0.03781256
28602,0.03655486
28603,0.03524002
28604,0.03394834
28605,0.032623585
28606,0.031283733
28607,0.029872335
28608,0.028525496
28609,0.027079208
28610,0.025670994
28611,0.024354907
28612,0.02296037
28613,0.021645272
28614,0.020263337
28615,0.018876962
28616,0.017608147
28617,0.016277574
28618,0.015018701
28619,0.013838178
28620,0.012613859
28621,0.011484648
28622,0.010303034
28623,0.0091392705
28624,0.008008111
28625,0.006921676
28626,0.005933987
28627,0.0049108965
28628,0.0038786198
28629,0.0029286714
28630,0.0018861466
28631,0.0008900867
28632,2.6989761e-05
28633,-0.0009259245
28634,-0.0016817483
28635,-0.0024692183
28636,-0.0032643967
28637,-0.0039364235
28638,-0.0045507206
28639,-0.0050943303
28640,-0.0056161913
28641,-0.006007706
28642,-0.006457437
28643,-0.0068398095
28644,-0.007145577
28645,-0.0074080774
28646,-0.007612277
28647,-0.007732368
28648,-0.007814823
28649,-0.007911184
28650,-0.007924944
28651,-0.007947024
28652,-0.007847112
28653,-0.0077129574
28654,-0.007449589
28655,-0.007221023
28656,-0.0070080995
28657,-0.0066687604
28658,-0.006419371
28659,-0.006075876
28660,-0.0057484247
28661,-0.0053546373
28662,-0.0049606515
28663,-0.004635052
28664,-0.0042831977
28665,-0.003992432
28666,-0.0037761764
28667,-0.0035375156
28668,-0.003374787
28669,-0.0033483019
28670,-0.0032173104
28671,-0.0032116491
28672,-0.003200167
28673,-0.0032469933
28674,-0.0033926466
28675,-0.0034794502
28676,-0.0037202311
28677,-0.0038270282
28678,-0.003944304
28679,-0.004125116
28680,-0.0042560543
28681,-0.0044146553
28682,-0.004497047
28683,-0.0046615656
28684,-0.0047544376
28685,-0.0047595277
28686,-0.0047806716
28687,-0.00466436
28688,-0.004469122
28689,-0.0042608413
28690,-0.0039614616
28691,-0.003553572
28692,-0.0031589414
28693,-0.0026184036
28694,-0.0020446363
28695,-0.0014195525
28696,-0.00062970363
28697,0.00012081372
28698,0.0010165691
28699,0.0018976994
28700,0.002903708
28701,0.0040628263
28702,0.005088422
28703,0.006224496
28704,0.0074146204
28705,0.008563022
28706,0.0098174
28707,0.011063988
28708,0.012279044
28709,0.013543428
28710,0.01466276
28711,0.015863683
28712,0.01708655
28713,0.018177941
28714,0.019306645
28715,0.020236187
28716,0.02110697
28717,0.021991925
28718,0.02264332
28719,0.023287967
28720,0.023862379
28721,0.024235466
28722,0.024618927
28723,0.024899798
28724,0.025089586
28725,0.025172535
28726,0.025135115
28727,0.025095848
28728,0.024947066
28729,0.024714526
28730,0.024533056
28731,0.02431794
28732,0.023999443
28733,0.023725277
28734,0.02339009
28735,0.023005823
28736,0.022699742
28737,0.022408575
28738,0.022074454
28739,0.02171782
28740,0.021393623
28741,0.0210542
28742,0.02076904
28743,0.020480571
28744,0.020259865
28745,0.020089913
28746,0.01986667
28747,0.019789664
28748,0.019687116
28749,0.019627033
28750,0.019655785
28751,0.019572707
28752,0.019621883
28753,0.019615555
28754,0.019596137
